2017-10-10,169500.0,169500.0,165000.0,77450,165650.984375
2017-10-11,166500.0,168500.0,165500.0,64126,165155.015625
2017-10-12,165500.0,170500.0,165000.0,104998,167634.828125
2017-10-13,169000.0,175000.0,169000.0,113287,171602.515625
2017-10-16,174500.0,179000.0,174500.0,180218,174578.28125
2017-10-17,177000.0,181500.0,173500.0,94939,178545.96875
2017-10-18,179000.0,182500.0,177500.0,63490,178545.96875
2017-10-19,180500.0,182000.0,178000.0,61527,178050.0
2017-10-20,179000.0,181500.0,177000.0,41390,177058.078125
2017-10-23,177000.0,178500.0,175000.0,49969,175074.234375
2017-10-24,176500.0,180500.0,175500.0,94395,177554.046875
2017-10-25,180000.0,180500.0,177500.0,49839,177058.078125
2017-10-26,178500.0,191000.0,178000.0,262386,187473.265625
2017-10-27,188500.0,189500.0,184500.0,97108,185489.421875
2017-10-30,188000.0,188500.0,181000.0,89764,180529.8125
2017-10-31,182000.0,191000.0,181500.0,204972,184993.453125
2017-11-01,184000.0,189000.0,184000.0,113928,185985.375
2017-11-02,186000.0,188000.0,183000.0,61459,185985.375
2017-11-03,189000.0,195000.0,188000.0,146245,193424.796875
2017-11-06,194000.0,195000.0,191000.0,105228,192928.828125
2017-11-07,193000.0,195000.0,190500.0,63384,189953.0625
2017-11-08,190000.0,193500.0,188500.0,62149,191936.90625
2017-11-09,196000.0,197500.0,193000.0,142846,194912.671875
2017-11-10,194000.0,198500.0,192500.0,98851,195904.59375
2017-11-13,197000.0,202500.0,196500.0,139491,199872.28125
2017-11-14,199500.0,201000.0,194000.0,109253,197392.484375
2017-11-15,198000.0,199500.0,193000.0,69287,191936.90625
2017-11-16,193500.0,197500.0,190000.0,82998,194912.671875
2017-11-17,195500.0,201000.0,195500.0,94312,195408.640625
2017-11-20,196500.0,207000.0,196500.0,169986,204335.9375
2017-11-21,206500.0,207000.0,202500.0,73326,204831.890625
2017-11-22,206500.0,207000.0,197000.0,100131,196400.5625
2017-11-23,198000.0,202500.0,197500.0,50494,199376.328125
2017-11-24,201000.0,201500.0,197000.0,53798,195904.59375
2017-11-27,197000.0,200500.0,195000.0,60662,196400.5625
2017-11-28,196000.0,202000.0,192000.0,98308,191440.953125
2017-11-29,192500.0,196000.0,190500.0,80159,190944.984375
2017-11-30,194000.0,200000.0,191000.0,121874,193920.75
2017-12-01,196500.0,198000.0,194000.0,41554,193920.75
2017-12-04,196500.0,197500.0,190500.0,51946,192432.875
2017-12-05,192000.0,195000.0,192000.0,42335,191936.90625
2017-12-06,195000.0,195000.0,191000.0,41209,189457.109375
2017-12-07,191500.0,193000.0,187500.0,53607,187473.265625
2017-12-08,188000.0,192500.0,188000.0,39087,188465.1875
2017-12-11,189000.0,192500.0,188000.0,36049,190449.03125
2017-12-12,192000.0,193000.0,186000.0,39681,187473.265625
2017-12-13,189000.0,192500.0,187000.0,44979,188961.140625
2017-12-14,191000.0,191500.0,188500.0,122172,186977.296875
2017-12-15,189500.0,190500.0,187000.0,53086,187473.265625
2017-12-18,188000.0,189000.0,187000.0,36679,185985.375
2017-12-19,187000.0,192000.0,181000.0,115376,181521.734375
2017-12-21,181000.0,184500.0,177500.0,86738,180033.84375
2017-12-22,182000.0,184500.0,180000.0,58490,180033.84375
2017-12-26,182000.0,183500.0,178500.0,67296,178050.0
2017-12-27,178000.0,179000.0,175500.0,68959,177500.0
2017-12-28,178500.0,182000.0,177000.0,37405,181500.0
2018-01-02,181500.0,182000.0,176000.0,114085,176500.0
2018-01-03,176500.0,178500.0,175500.0,84880,178000.0
2018-01-04,178500.0,178500.0,175000.0,71227,176000.0
2018-01-05,176500.0,177000.0,173500.0,78902,174500.0
2018-01-08,175000.0,175500.0,172000.0,68195,173500.0
2018-01-09,173500.0,181500.0,173500.0,107489,180000.0
2018-01-10,180500.0,182500.0,178000.0,76978,180000.0
2018-01-11,181000.0,182000.0,178000.0,94838,182000.0
2018-01-12,182500.0,182500.0,178000.0,73119,180000.0
2018-01-15,179000.0,179000.0,174000.0,101116,176000.0
2018-01-16,175000.0,179500.0,174500.0,92782,175500.0
2018-01-17,175500.0,179500.0,175500.0,91686,179500.0
2018-01-18,183000.0,187500.0,177500.0,185634,178500.0
2018-01-19,177500.0,186000.0,177500.0,148044,185000.0
2018-01-22,185000.0,189500.0,185000.0,107165,187500.0
2018-01-23,187500.0,189500.0,185000.0,91910,187500.0
2018-01-24,187500.0,188500.0,184000.0,67251,186000.0
2018-01-25,185000.0,187000.0,183000.0,80802,183500.0
2018-01-26,183000.0,190500.0,183000.0,91446,190000.0
2018-01-29,189000.0,193000.0,188500.0,105661,191500.0
2018-01-30,191500.0,195000.0,186500.0,75764,187500.0
2018-01-31,186500.0,186500.0,181000.0,122848,184000.0
2018-02-01,183000.0,185000.0,181500.0,65075,183500.0
2018-02-02,183500.0,184000.0,178500.0,61683,179500.0
2018-02-05,177000.0,178500.0,173500.0,106286,174000.0
2018-02-06,168500.0,172500.0,166000.0,112990,171500.0
2018-02-07,174000.0,175500.0,167500.0,123727,170000.0
2018-02-08,170000.0,172000.0,165500.0,165659,166000.0
2018-02-09,163500.0,164000.0,160000.0,109565,162500.0
2018-02-12,164500.0,164500.0,160500.0,76637,162000.0
2018-02-13,162500.0,164000.0,160500.0,75964,161000.0
2018-02-14,161500.0,162500.0,159000.0,83352,161500.0
2018-02-19,163000.0,165000.0,162500.0,59385,164000.0
2018-02-20,164000.0,165000.0,162000.0,35902,162500.0
2018-02-21,163000.0,165500.0,161500.0,79189,165000.0
2018-02-22,164000.0,165500.0,163000.0,39981,165000.0
2018-02-23,166000.0,168500.0,164500.0,77716,168000.0
2018-02-26,169500.0,169500.0,166000.0,46551,166000.0
2018-02-27,166000.0,168000.0,166000.0,41642,167000.0
2018-02-28,166000.0,167000.0,164500.0,64230,166500.0
2018-03-02,163500.0,164000.0,160500.0,93741,160500.0
2018-03-05,160500.0,162000.0,160000.0,34649,161000.0
2018-03-06,162000.0,162500.0,160500.0,79244,161500.0
2018-03-07,161500.0,162500.0,160000.0,65747,160500.0
2018-03-08,162000.0,165500.0,161000.0,99337,163000.0
2018-03-09,163500.0,169500.0,163500.0,102354,168000.0
2018-03-12,169500.0,169500.0,165000.0,71047,166500.0
2018-03-13,165000.0,166000.0,163000.0,90315,164000.0
2018-03-14,162500.0,163500.0,161500.0,77610,163000.0
2018-03-15,163000.0,166500.0,162000.0,101120,165000.0
